Transaction_ID,Date,Customer_ID,Product,Quantity,Price,Total_Spent,Discount,Payment_Method
9313,2023-12-13 08:00:00,2990,Laptop,3,1101.93,3229.86,75.93,PayPal
8636,2023-11-15 03:00:00,2555,Monitor,1,1134.61,1079.9299999999998,54.68,Credit Card
4965,2023-06-15 04:00:00,2950,Keyboard,4,1570.3,6198.23,82.97,Debit Card
3690,2023-04-23 01:00:00,2385,Laptop,2,1102.54,2171.1,33.98,PayPal
8926,2023-11-27 05:00:00,2128,Laptop,2,1637.07,3269.85,4.29,Credit Card
3628,2023-04-20 11:00:00,2194,Tablet,2,1446.01,2870.0099999999998,22.01,PayPal
1750,2023-02-01 05:00:00,2702,Monitor,3,190.37,529.22,41.89,Cash
7975,2023-10-18 14:00:00,2654,Keyboard,1,64.96,4.309999999999995,60.65,Cash
3374,2023-04-09 21:00:00,2142,Headphones,4,774.95,3058.9100000000003,40.89,Debit Card
3443,2023-04-12 18:00:00,2998,Headphones,1,1686.79,1675.42,11.37,Credit Card
7429,2023-09-25 20:00:00,2665,Laptop,4,,2739.12,25.4,Cash
7637,2023-10-04 12:00:00,2195,Laptop,2,38.02,3.700000000000003,72.34,Debit Card
3759,2023-04-25 22:00:00,2363,Headphones,2,1936.13,3831.61,40.65,PayPal
4007,2023-05-06 06:00:00,2021,Mouse,4,1017.93,4051.31,20.41,Debit Card
9351,2023-12-14 22:00:00,2369,Headphones,1,733.12,670.2,62.92,Debit Card
9786,2024-01-02 01:00:00,2356,Headphones,3,1274.42,3775.28,47.98,Cash
8059,2023-10-22 02:00:00,2829,Laptop,1,1010.05,987.3499999999999,22.7,PayPal
9087,2023-12-03 22:00:00,2527,Keyboard,4,119.47,460.08,17.8,Debit Card
7502,2023-09-28 21:00:00,2533,Mouse,2,814.04,1531.96,96.12,Debit Card
6154,2023-08-03 17:00:00,2808,Laptop,3,946.22,2744.45,94.21,Credit Card
7241,2023-09-18 00:00:00,2658,Tablet,4,,4174.46,4.7,Credit Card
6886,2023-09-03 05:00:00,2918,Keyboard,4,1109.97,4387.07,52.81,PayPal
9847,2024-01-04 14:00:00,2885,Headphones,3,1297.7,3814.3600000000006,78.74,Credit Card
6971,2023-09-06 18:00:00,2217,Laptop,1,1063.96,973.57,90.39,Cash
10641,2024-02-06 16:00:00,2447,Tablet,1,,1090.43,71.46,Cash
6392,2023-08-13 15:00:00,2268,Monitor,3,1504.62,4449.37,64.49,Cash
2140,2023-02-17 11:00:00,2325,Tablet,4,1398.87,5559.469999999999,36.01,Cash
9318,2023-12-13 13:00:00,2398,Monitor,3,835.18,2470.04,35.5,Credit Card
3232,2023-04-03 23:00:00,2242,Monitor,1,1609.6,1521.0,88.6,Cash
3165,2023-04-01 04:00:00,2167,Keyboard,3,327.15,979.6199999999999,1.83,Credit Card
3887,2023-05-01 06:00:00,2784,Headphones,3,739.86,2190.29,29.29,PayPal
5773,2023-07-18 20:00:00,2374,Monitor,3,1989.86,5964.51,5.07,Debit Card
9433,2023-12-18 08:00:00,2180,Tablet,3,,4688.26,99.83,PayPal
3778,2023-04-26 17:00:00,2995,Tablet,2,1025.76,1981.04,70.48,Credit Card
10014,2024-01-11 13:00:00,2748,Keyboard,3,873.05,2560.45,58.7,Credit Card
4044,2023-05-07 19:00:00,2297,Headphones,3,804.74,2349.4500000000003,64.77,Debit Card
2571,2023-03-07 10:00:00,2578,Tablet,4,1738.44,6948.93,4.83,Cash
1173,2023-01-08 04:00:00,2154,Mouse,4,950.45,3765.77,36.03,Cash
8933,2023-11-27 12:00:00,2904,Laptop,2,81.61,118.28,44.94,Credit Card
3088,2023-03-28 23:00:00,2010,Headphones,2,573.29,1118.31,28.27,Debit Card
10264,2024-01-21 23:00:00,2591,Tablet,1,1091.28,1004.36,86.92,PayPal
9185,2023-12-08 00:00:00,2977,Mouse,2,598.96,1197.7,0.22,Cash
9758,2023-12-31 21:00:00,2461,Headphones,4,1530.42,6049.150000000001,72.53,Debit Card
8029,2023-10-20 20:00:00,2432,Laptop,4,1102.81,4338.49,72.75,Cash
6462,2023-08-16 13:00:00,2292,Headphones,2,667.63,1305.99,29.27,PayPal
3234,2023-04-04 01:00:00,2098,Mouse,1,1753.91,1712.0700000000002,41.84,PayPal
4280,2023-05-17 15:00:00,2176,Mouse,3,664.03,1975.29,16.8,PayPal
2833,2023-03-18 08:00:00,2436,Headphones,2,1426.71,2828.39,25.03,Credit Card
6675,2023-08-25 10:00:00,2428,Tablet,2,371.98,665.27,78.69,PayPal
6795,2023-08-30 10:00:00,2811,Monitor,3,1308.69,3902.0800000000004,23.99,Credit Card
10593,2024-02-04 16:00:00,2426,Monitor,1,1967.34,1876.49,90.85,Cash
10367,2024-01-26 06:00:00,2256,Laptop,1,458.45,379.76,78.69,Credit Card
8096,2023-10-23 15:00:00,2479,Headphones,4,1220.52,4804.38,77.7,PayPal
5442,2023-07-05 01:00:00,2211,Keyboard,2,1813.78,3538.06,89.5,Credit Card
6614,2023-08-22 21:00:00,2827,Headphones,2,500.25,960.12,40.38,Credit Card
1835,2023-02-04 18:00:00,2996,Monitor,4,1151.8,4554.54,52.66,Debit Card
3487,2023-04-14 14:00:00,2082,Mouse,4,1052.19,4129.77,78.99,Debit Card
8560,2023-11-11 23:00:00,2402,Tablet,1,592.93,502.29999999999995,90.63,Debit Card
5771,2023-07-18 18:00:00,2753,Tablet,4,223.46,819.87,73.97,Debit Card
6031,2023-07-29 14:00:00,2783,Tablet,4,1231.03,4923.45,0.67,Debit Card
10224,2024-01-20 07:00:00,2182,Tablet,4,1009.99,3951.3,88.66,Cash
5561,2023-07-10 00:00:00,2300,Monitor,4,818.55,3252.0499999999997,22.15,Cash
5975,2023-07-27 06:00:00,2149,Headphones,1,235.91,209.63,26.28,Cash
1820,2023-02-04 03:00:00,2314,Headphones,3,594.59,1686.73,97.04,Credit Card
1066,2023-01-03 17:00:00,2053,Mouse,3,812.64,2339.4700000000003,98.45,PayPal
5257,2023-06-27 08:00:00,2992,Laptop,4,1171.37,4590.29,95.19,Cash
7232,2023-09-17 15:00:00,2581,Mouse,4,190.26,740.61,20.43,PayPal
3025,2023-03-26 08:00:00,2923,Mouse,1,653.95,629.69,24.26,PayPal
5739,2023-07-17 10:00:00,2773,Keyboard,2,1199.76,2311.45,88.07,Credit Card
1355,2023-01-15 18:00:00,2119,Monitor,3,965.42,2797.7599999999998,98.5,Debit Card
6851,2023-09-01 18:00:00,2996,Headphones,3,112.57,307.96999999999997,29.74,Debit Card
10216,2024-01-19 23:00:00,2463,Laptop,4,1322.78,5262.0599999999995,29.06,PayPal
9263,2023-12-11 06:00:00,2956,Headphones,1,1777.16,1764.52,12.64,Cash
2809,2023-03-17 08:00:00,2113,Keyboard,4,1540.92,6113.070000000001,50.61,Credit Card
8473,2023-11-08 08:00:00,2247,Headphones,3,698.65,2021.61,74.34,Credit Card
5048,2023-06-18 15:00:00,2595,Tablet,3,1581.87,4731.46,14.15,Debit Card
5569,2023-07-10 08:00:00,2815,Monitor,3,,2767.0099999999998,93.52,PayPal
9526,2023-12-22 05:00:00,2379,Mouse,3,589.39,1726.5,41.67,Credit Card
7685,2023-10-06 12:00:00,2929,Monitor,3,1541.43,4572.7699999999995,51.52,Credit Card
6051,2023-07-30 10:00:00,2210,Monitor,3,233.64,657.43,43.49,Debit Card
1473,2023-01-20 16:00:00,2063,Tablet,4,1614.05,6429.74,26.46,Credit Card
8357,2023-11-03 12:00:00,2939,Tablet,3,419.41,1224.3,33.93,Cash
4083,2023-05-09 10:00:00,2158,Keyboard,4,456.03,1778.29,45.83,Cash
6838,2023-09-01 05:00:00,2362,Laptop,2,1033.21,2032.54,33.88,Credit Card
7862,2023-10-13 21:00:00,2097,Monitor,1,848.81,761.2099999999999,87.6,PayPal
4062,2023-05-08 13:00:00,2753,Mouse,2,814.97,1533.44,96.5,Credit Card
4380,2023-05-21 19:00:00,2408,Laptop,1,1123.22,1116.67,6.55,Debit Card
1869,2023-02-06 04:00:00,2304,Monitor,2,393.26,692.05,94.47,Debit Card
5696,2023-07-15 15:00:00,2669,Tablet,4,585.24,2324.27,16.69,PayPal
9070,2023-12-03 05:00:00,2744,Headphones,2,1051.27,2096.64,5.9,Cash
2507,2023-03-04 18:00:00,2111,Monitor,4,621.87,2439.6,47.88,Cash
6730,2023-08-27 17:00:00,2539,Keyboard,4,841.77,3365.97,1.11,Credit Card
9328,2023-12-13 23:00:00,2862,Headphones,1,1515.07,1485.55,29.52,Cash
8403,2023-11-05 10:00:00,2785,Mouse,1,871.36,848.6,22.76,Debit Card
10417,2024-01-28 08:00:00,2602,Headphones,4,285.01,1088.8899999999999,51.15,Cash
3771,2023-04-26 10:00:00,2194,Mouse,3,232.45,665.68,31.67,PayPal
10802,2024-02-13 09:00:00,2866,Laptop,1,,1373.62,29.93,Credit Card
10743,2024-02-10 22:00:00,2311,Monitor,4,157.53,623.34,6.78,Credit Card
6831,2023-08-31 22:00:00,2505,Keyboard,3,1532.67,4554.12,43.89,Debit Card
5360,2023-07-01 15:00:00,2318,Tablet,2,663.95,1260.3500000000001,67.55,Cash
2076,2023-02-14 19:00:00,2821,Mouse,3,775.78,2233.1200000000003,94.22,PayPal
9548,2023-12-23 03:00:00,2129,Laptop,2,891.4,1702.78,80.02,Cash
5420,2023-07-04 03:00:00,2200,Tablet,3,1501.27,4439.219999999999,64.59,Credit Card
8486,2023-11-08 21:00:00,2831,Keyboard,4,1793.12,7097.879999999999,74.6,Debit Card
7404,2023-09-24 19:00:00,2147,Laptop,3,1425.66,4253.4400000000005,23.54,nan
10938,2024-02-19 01:00:00,2181,Keyboard,1,1478.88,1421.0600000000002,57.82,Credit Card
6279,2023-08-08 22:00:00,2388,Laptop,3,1347.44,3950.88,91.44,PayPal
5594,2023-07-11 09:00:00,2478,Tablet,2,,1048.91,98.49,Cash
10393,2024-01-27 08:00:00,2563,Headphones,1,1983.19,1887.0,96.19,Debit Card
7544,2023-09-30 15:00:00,2701,Keyboard,1,272.75,258.61,14.14,Credit Card
8931,2023-11-27 10:00:00,2624,Laptop,4,888.8,3456.41,98.79,Credit Card
1074,2023-01-04 01:00:00,2141,Mouse,2,,1861.67,40.03,Credit Card
6289,2023-08-09 08:00:00,2641,Keyboard,1,1063.25,1000.76,62.49,Cash
5377,2023-07-02 08:00:00,2893,Keyboard,3,1299.71,3887.6800000000003,11.45,Cash
10944,2024-02-19 07:00:00,2224,Monitor,4,1943.06,7713.61,58.63,PayPal
9615,2023-12-25 22:00:00,2877,Laptop,1,767.58,693.8900000000001,73.69,PayPal
5864,2023-07-22 15:00:00,2595,Laptop,3,1706.28,5026.860000000001,91.98,Credit Card
2102,2023-02-15 21:00:00,2989,Mouse,3,71.84,192.53,22.99,nan
9140,2023-12-06 03:00:00,2347,Mouse,2,1751.51,3439.11,63.91,Debit Card
1583,2023-01-25 06:00:00,2364,Mouse,1,358.78,292.53,66.25,Debit Card
1314,2023-01-14 01:00:00,2035,Laptop,1,660.65,616.77,43.88,Debit Card
4335,2023-05-19 22:00:00,2805,Monitor,2,608.21,1181.65,34.77,Credit Card
9319,2023-12-13 14:00:00,2410,Keyboard,3,183.91,470.61,81.12,Debit Card
1119,2023-01-05 22:00:00,2940,Keyboard,2,1748.63,3482.1200000000003,15.14,nan
3023,2023-03-26 06:00:00,2151,Mouse,4,1562.54,6235.389999999999,14.77,Debit Card
7177,2023-09-15 08:00:00,2314,Laptop,1,861.26,804.33,56.93,PayPal
4133,2023-05-11 12:00:00,2754,Headphones,1,1765.36,1751.78,13.58,Credit Card
3035,2023-03-26 18:00:00,2183,Headphones,1,1872.83,1804.46,68.37,Credit Card
10919,2024-02-18 06:00:00,2689,Laptop,3,765.79,2233.22,64.15,Debit Card
3857,2023-04-30 00:00:00,2098,Keyboard,1,595.18,,67.19,PayPal
10101,2024-01-15 04:00:00,2254,Mouse,4,778.9,3038.47,77.13,PayPal
5229,2023-06-26 04:00:00,2505,Monitor,3,1214.26,3627.9799999999996,14.8,PayPal
2220,2023-02-20 19:00:00,2069,Tablet,4,1603.51,6405.18,8.86,Cash
8007,2023-10-19 22:00:00,2721,Monitor,1,1551.79,1514.28,37.51,PayPal
5609,2023-07-12 00:00:00,2119,Tablet,2,1489.14,2939.2400000000002,39.04,PayPal
6124,2023-08-02 11:00:00,2889,Keyboard,3,317.79,884.3300000000002,69.04,Debit Card
10320,2024-01-24 07:00:00,2600,Monitor,4,1719.42,6806.16,71.52,PayPal
3511,2023-04-15 14:00:00,2951,Monitor,2,1010.8,2012.2099999999998,9.39,Cash
6310,2023-08-10 05:00:00,2189,Headphones,3,867.33,2534.0200000000004,67.97,Cash
7168,2023-09-14 23:00:00,2823,Headphones,4,1323.66,5261.4800000000005,33.16,Credit Card
5566,2023-07-10 05:00:00,2581,Monitor,4,1645.4,6536.780000000001,44.82,Cash
5979,2023-07-27 10:00:00,2684,Laptop,3,161.91,425.26,60.47,PayPal
8079,2023-10-22 22:00:00,2868,Mouse,3,1015.41,2979.95,66.28,Debit Card
8638,2023-11-15 05:00:00,2209,Monitor,4,300.59,,49.96,Debit Card
4934,2023-06-13 21:00:00,2635,Mouse,4,1218.52,4835.58,38.5,PayPal
1178,2023-01-08 09:00:00,2845,Monitor,2,1936.43,3857.36,15.5,Credit Card
2644,2023-03-10 11:00:00,2910,Tablet,3,643.12,1901.69,27.67,Debit Card
10760,2024-02-11 15:00:00,2943,Mouse,3,881.29,,86.86,PayPal
4468,2023-05-25 11:00:00,2534,Tablet,1,628.28,576.6,51.68,Debit Card
9304,2023-12-12 23:00:00,2761,Tablet,2,1246.98,2435.4900000000002,58.47,PayPal
2375,2023-02-27 06:00:00,2525,Headphones,4,810.74,3201.75,41.21,Credit Card
2721,2023-03-13 16:00:00,2044,Laptop,2,1208.93,2370.06,47.8,Credit Card
6696,2023-08-26 07:00:00,2723,Headphones,3,964.0,2813.34,78.66,Cash
5443,2023-07-05 02:00:00,2761,Monitor,1,1929.85,1925.98,3.87,Debit Card
3265,2023-04-05 08:00:00,2134,Laptop,3,856.52,2543.58,25.98,PayPal
1088,2023-01-04 15:00:00,2325,Monitor,4,1257.26,4961.24,67.8,Credit Card
9456,2023-12-19 07:00:00,2861,Mouse,4,,3544.22,67.5,Cash
7283,2023-09-19 18:00:00,2983,Keyboard,1,270.99,240.78,30.21,PayPal
10125,2024-01-16 04:00:00,2072,Keyboard,2,1906.76,3715.44,98.08,PayPal
1404,2023-01-17 19:00:00,2608,Monitor,3,1744.34,5158.639999999999,74.38,Cash
4800,2023-06-08 07:00:00,2705,Tablet,3,,4741.119999999999,24.68,PayPal
8059,2023-10-22 02:00:00,2829,Laptop,1,1010.05,987.3499999999999,22.7,PayPal
7734,2023-10-08 13:00:00,2503,Headphones,2,1381.59,2756.29,6.89,Credit Card
8579,2023-11-12 18:00:00,2386,Tablet,2,,2663.5,4.34,Credit Card
8256,2023-10-30 07:00:00,2454,Laptop,2,881.82,1664.2900000000002,99.35,Credit Card
3457,2023-04-13 08:00:00,2074,Monitor,4,152.13,559.76,48.76,Credit Card
10488,2024-01-31 07:00:00,2092,Tablet,4,1484.12,5863.7,72.78,Cash
3215,2023-04-03 06:00:00,2514,Mouse,4,1177.83,4619.58,91.74,Credit Card
2028,2023-02-12 19:00:00,2610,Keyboard,2,368.94,703.29,34.59,PayPal
9404,2023-12-17 03:00:00,2450,Laptop,1,1325.23,1295.85,29.38,Credit Card
2422,2023-03-01 05:00:00,2791,Keyboard,1,1462.12,1444.83,17.29,Cash
3437,2023-04-12 12:00:00,2558,Laptop,2,906.47,1770.92,42.02,Credit Card
8627,2023-11-14 18:00:00,2498,Laptop,2,1587.04,3157.19,16.89,Cash
7965,2023-10-18 04:00:00,2441,Mouse,2,1670.42,3334.8,6.04,Credit Card
10546,2024-02-02 17:00:00,2881,Headphones,2,632.57,1229.26,35.88,Cash
2279,2023-02-23 06:00:00,2652,Monitor,3,1510.4,4509.820000000001,21.38,PayPal
6181,2023-08-04 20:00:00,2241,Headphones,4,1620.52,6389.5,92.58,Cash
3761,2023-04-26 00:00:00,2134,Keyboard,1,1138.11,1110.57,27.54,Credit Card
7635,2023-10-04 10:00:00,2226,Monitor,3,1942.4,5727.820000000001,99.38,Credit Card
6624,2023-08-23 07:00:00,2042,Tablet,2,875.05,1718.62,31.48,Cash
8646,2023-11-15 13:00:00,2136,Headphones,3,1047.54,3049.77,92.85,Credit Card
2979,2023-03-24 10:00:00,2872,Tablet,2,296.68,580.21,13.15,Cash
2062,2023-02-14 05:00:00,2348,Laptop,3,416.16,1207.57,40.91,Cash
2426,2023-03-01 09:00:00,2896,Tablet,2,492.29,910.7900000000001,73.79,Debit Card
6028,2023-07-29 11:00:00,2030,Laptop,4,1088.31,4296.349999999999,56.89,Cash
8745,2023-11-19 16:00:00,2854,Laptop,1,458.62,436.32,22.3,Cash
6080,2023-07-31 15:00:00,2019,Mouse,1,523.03,508.15,14.88,PayPal
2503,2023-03-04 14:00:00,2132,Keyboard,4,707.75,2805.86,25.14,Credit Card
7424,2023-09-25 15:00:00,2487,Monitor,2,1487.58,2897.91,77.25,Credit Card
9999,2024-01-10 22:00:00,2878,Monitor,1,608.5,550.47,58.03,PayPal
9405,2023-12-17 04:00:00,2480,Tablet,2,572.65,1077.79,67.51,Credit Card
4974,2023-06-15 13:00:00,2159,Headphones,4,1704.18,6785.27,31.45,Cash
10016,2024-01-11 15:00:00,2877,Mouse,3,1696.58,5017.3099999999995,72.43,PayPal
6457,2023-08-16 08:00:00,2394,Laptop,2,418.95,831.89,6.01,Debit Card
1679,2023-01-29 06:00:00,2626,Monitor,3,,,49.35,Debit Card
3578,2023-04-18 09:00:00,2315,Mouse,1,1922.92,1870.28,52.64,PayPal
4488,2023-05-26 07:00:00,2902,Mouse,4,1203.05,4768.46,43.74,Cash
4099,2023-05-10 02:00:00,2956,Tablet,1,633.71,,91.92,Cash
7525,2023-09-29 20:00:00,2625,Tablet,3,1466.32,4312.17,86.79,Cash
9543,2023-12-22 22:00:00,2228,Mouse,4,1526.63,6047.870000000001,58.65,Debit Card
10076,2024-01-14 03:00:00,2734,Laptop,4,1212.26,4815.17,33.87,Cash
9248,2023-12-10 15:00:00,2148,Tablet,1,736.97,652.72,84.25,PayPal
1103,2023-01-05 06:00:00,2889,Mouse,4,1571.34,6262.2699999999995,23.09,Credit Card
1958,2023-02-09 21:00:00,2012,Tablet,1,552.74,509.89,42.85,Cash
8943,2023-11-27 22:00:00,2319,Laptop,3,49.78,99.66,49.68,Credit Card
9642,2023-12-27 01:00:00,2643,Laptop,2,1695.27,,88.97,nan
7308,2023-09-20 19:00:00,2193,Mouse,3,1058.6,3081.0299999999997,94.77,Cash
8943,2023-11-27 22:00:00,2319,Laptop,3,49.78,99.66,49.68,Credit Card
9675,2023-12-28 10:00:00,2666,Headphones,3,1020.15,3003.25,57.2,Cash
3689,2023-04-23 00:00:00,2729,Mouse,4,939.59,3733.1800000000003,25.18,PayPal
10193,2024-01-19 00:00:00,2581,Keyboard,2,1501.31,2989.52,13.1,PayPal
7648,2023-10-04 23:00:00,2515,Monitor,1,1203.09,1176.49,26.6,PayPal
8991,2023-11-29 22:00:00,2064,Keyboard,3,246.18,685.0999999999999,53.44,Debit Card
9512,2023-12-21 15:00:00,2719,Monitor,4,840.11,3355.96,4.48,Debit Card
9840,2024-01-04 07:00:00,2199,Mouse,4,784.81,3053.02,86.22,Credit Card
8720,2023-11-18 15:00:00,2619,Monitor,1,1417.2,1335.21,81.99,Cash
9535,2023-12-22 14:00:00,2276,Keyboard,4,534.0,2071.34,64.66,PayPal
1419,2023-01-18 10:00:00,2153,Tablet,4,1501.86,5985.089999999999,22.35,Debit Card
6366,2023-08-12 13:00:00,2938,Mouse,2,364.3,728.24,0.36,PayPal
7960,2023-10-17 23:00:00,2263,Headphones,3,,1923.45,26.55,Credit Card
4674,2023-06-03 01:00:00,2463,Headphones,2,926.47,1774.72,78.22,Cash
2948,2023-03-23 03:00:00,2619,Keyboard,3,881.55,2561.95,82.7,PayPal
3319,2023-04-07 14:00:00,2598,Laptop,1,1046.97,1046.3700000000001,0.6,Cash
3300,2023-04-06 19:00:00,2608,Headphones,1,1253.92,1171.0600000000002,82.86,PayPal
6023,2023-07-29 06:00:00,2773,Tablet,2,1805.15,3533.07,77.23,Cash
7420,2023-09-25 11:00:00,2536,Keyboard,2,660.9,1306.0,15.8,Credit Card
1209,2023-01-09 16:00:00,2837,Mouse,3,538.76,1561.52,54.76,PayPal
6937,2023-09-05 08:00:00,2369,Tablet,1,1279.46,1237.76,41.7,Debit Card
5203,2023-06-25 02:00:00,2456,Keyboard,4,1453.41,5732.860000000001,80.78,Debit Card
8770,2023-11-20 17:00:00,2630,Tablet,4,1428.1,5631.16,81.24,Credit Card
1529,2023-01-23 00:00:00,2807,Tablet,3,677.24,1956.04,75.68,Debit Card
2234,2023-02-21 09:00:00,2638,Tablet,2,882.9,1696.36,69.44,Debit Card
1780,2023-02-02 11:00:00,2889,Mouse,1,275.64,176.76999999999998,98.87,Credit Card
1723,2023-01-31 02:00:00,2514,Laptop,3,1369.51,4054.5199999999995,54.01,Debit Card
7998,2023-10-19 13:00:00,2034,Keyboard,2,1245.35,2488.98,1.72,Debit Card
4648,2023-06-01 23:00:00,2015,Monitor,3,947.12,2813.59,27.77,Credit Card
2861,2023-03-19 12:00:00,2470,Mouse,3,754.22,2196.5699999999997,66.09,PayPal
9855,2024-01-04 22:00:00,2001,Keyboard,1,1626.05,1546.67,79.38,Credit Card
7631,2023-10-04 06:00:00,2388,Tablet,1,1581.27,1571.95,9.32,Debit Card
7389,2023-09-24 04:00:00,2143,Mouse,3,1950.02,5755.0599999999995,95.0,Cash
8260,2023-10-30 11:00:00,2369,Keyboard,4,1935.69,7721.33,21.43,Debit Card
2993,2023-03-25 00:00:00,2432,Laptop,4,1504.17,6014.56,2.12,Debit Card
3333,2023-04-08 04:00:00,2907,Tablet,1,370.5,288.32,82.18,Credit Card
6698,2023-08-26 09:00:00,2410,Monitor,3,209.37,580.26,47.85,Debit Card
9017,2023-12-01 00:00:00,2624,Laptop,3,490.44,1447.05,24.27,Debit Card
10239,2024-01-20 22:00:00,2958,Headphones,4,1267.02,5024.54,43.54,Credit Card
8552,2023-11-11 15:00:00,2739,Keyboard,1,1596.44,1544.2,52.24,Cash
1093,2023-01-04 20:00:00,2606,Laptop,3,92.71,276.13,2.0,PayPal
3472,2023-04-13 23:00:00,2143,Monitor,2,,3081.7799999999997,56.32,Credit Card
9219,2023-12-09 10:00:00,2689,Keyboard,3,1328.13,3903.3900000000003,81.0,Debit Card
8872,2023-11-24 23:00:00,2499,Tablet,1,993.5,988.16,5.34,Cash
6144,2023-08-03 07:00:00,2040,Mouse,1,541.14,491.77,49.37,Cash
6211,2023-08-06 02:00:00,2206,Mouse,4,820.47,3256.86,25.02,PayPal
2397,2023-02-28 04:00:00,2682,Mouse,1,319.25,263.78,55.47,Credit Card
2490,2023-03-04 01:00:00,2795,Laptop,2,,572.47,75.93,PayPal
2316,2023-02-24 19:00:00,2682,Monitor,4,1565.61,6245.29,17.15,Debit Card
3885,2023-05-01 04:00:00,2363,Mouse,2,798.43,1595.6399999999999,1.22,Debit Card
10110,2024-01-15 13:00:00,2222,Headphones,2,1707.24,3350.89,63.59,nan
2043,2023-02-13 10:00:00,2013,Mouse,2,524.43,980.9099999999999,67.95,nan
6381,2023-08-13 04:00:00,2684,Tablet,3,648.46,1940.1000000000001,5.28,Credit Card
5049,2023-06-18 16:00:00,2712,Laptop,2,507.61,985.4100000000001,29.81,Credit Card
9038,2023-12-01 21:00:00,2261,Mouse,1,699.46,644.47,54.99,Debit Card
1258,2023-01-11 17:00:00,2068,Tablet,1,62.67,57.88,4.79,Credit Card
8852,2023-11-24 03:00:00,2368,Laptop,4,1410.73,5576.06,66.86,Cash
9069,2023-12-03 04:00:00,2345,Headphones,4,1123.76,4422.8,72.24,Credit Card
10050,2024-01-13 01:00:00,2228,Tablet,2,181.42,337.7,25.14,nan
9409,2023-12-17 08:00:00,2422,Keyboard,4,976.0,3868.95,35.05,Credit Card
3836,2023-04-29 03:00:00,2527,Keyboard,1,424.44,381.06,43.38,Debit Card
6533,2023-08-19 12:00:00,2224,Tablet,4,1035.54,4113.97,28.19,PayPal
3090,2023-03-29 01:00:00,2677,Laptop,4,575.0,2247.59,52.41,PayPal
1703,2023-01-30 06:00:00,2334,Tablet,4,1105.27,4377.83,43.25,Cash
8601,2023-11-13 16:00:00,2189,Keyboard,4,1722.51,6804.99,85.05,Cash
1504,2023-01-21 23:00:00,2009,Headphones,3,208.29,586.88,37.99,Cash
6557,2023-08-20 12:00:00,2405,Headphones,1,213.72,136.87,76.85,Cash
10263,2024-01-21 22:00:00,2472,Tablet,2,1933.59,3800.94,66.24,Credit Card
2346,2023-02-26 01:00:00,2592,Mouse,1,635.97,568.1800000000001,67.79,Debit Card
7245,2023-09-18 04:00:00,2960,Mouse,3,1669.75,,3.23,Credit Card
7483,2023-09-28 02:00:00,2550,Mouse,3,1706.2,5026.26,92.34,PayPal
3249,2023-04-04 16:00:00,2137,Headphones,2,1209.05,2319.88,98.22,PayPal
6528,2023-08-19 07:00:00,2290,Tablet,2,744.49,1474.73,14.25,Debit Card
8278,2023-10-31 05:00:00,2534,Monitor,3,805.33,2353.7200000000003,62.27,Debit Card
1373,2023-01-16 12:00:00,2406,Tablet,1,1516.53,1509.17,7.36,Credit Card
9871,2024-01-05 14:00:00,2899,Keyboard,2,1484.16,2883.9,84.42,PayPal
5114,2023-06-21 09:00:00,2882,Keyboard,3,1598.85,4744.039999999999,52.51,Cash
3007,2023-03-25 14:00:00,2322,Monitor,3,858.82,2506.17,70.29,Debit Card
6121,2023-08-02 08:00:00,2393,Tablet,1,1684.81,1640.8799999999999,43.93,Cash
7951,2023-10-17 14:00:00,2835,Headphones,2,679.3,1315.34,43.26,PayPal
5711,2023-07-16 06:00:00,2188,Mouse,1,1097.49,1054.82,42.67,Cash
5399,2023-07-03 06:00:00,2568,Mouse,4,1072.95,4195.84,95.96,Cash
9068,2023-12-03 03:00:00,2729,Monitor,2,1738.69,3446.9100000000003,30.47,PayPal
7729,2023-10-08 08:00:00,2743,Mouse,4,433.9,1703.1299999999999,32.47,Credit Card
3103,2023-03-29 14:00:00,2982,Mouse,1,1282.63,1196.9,85.73,Debit Card
1998,2023-02-11 13:00:00,2804,Mouse,3,1084.76,3173.54,80.74,Credit Card
9597,2023-12-25 04:00:00,2137,Monitor,4,1131.25,4500.02,24.98,Credit Card
5303,2023-06-29 06:00:00,2122,Keyboard,3,1824.54,5413.29,60.33,Cash
2177,2023-02-19 00:00:00,2682,Tablet,1,1389.65,1325.76,63.89,PayPal
1552,2023-01-23 23:00:00,2775,Monitor,2,1887.27,3722.47,52.07,Debit Card
1745,2023-02-01 00:00:00,2012,Mouse,3,846.16,2460.61,77.87,Cash
7178,2023-09-15 09:00:00,2201,Mouse,2,1222.41,2428.6400000000003,16.18,Credit Card
4785,2023-06-07 16:00:00,2345,Headphones,2,1560.34,3078.0,42.68,PayPal
6768,2023-08-29 07:00:00,2685,Laptop,1,1891.54,1874.58,16.96,Cash
4890,2023-06-12 01:00:00,2332,Mouse,3,1751.99,5255.08,0.89,Cash
5177,2023-06-24 00:00:00,2193,Keyboard,4,597.81,2379.7,11.54,PayPal
6724,2023-08-27 11:00:00,2524,Laptop,4,1321.76,5234.19,52.85,Debit Card
8591,2023-11-13 06:00:00,2901,Mouse,4,392.23,1565.39,3.53,Credit Card
9308,2023-12-13 03:00:00,2861,Keyboard,3,837.54,2452.54,60.08,PayPal
9277,2023-12-11 20:00:00,2907,Monitor,3,1697.04,5037.55,53.57,PayPal
